OBJECTID,TRACT,STATE_FIPS,CNTY_FIPS,TRACT_CODE,CENSUS_KEY,COUNTY,TRACT_ID,MSSA_ID,MSSA_NAME,AREA_SQMI,POP,POP_CIV,POP100POV,PCT100POV,POP200POV,PCT200POV,WHITE,PCT_WHITE,NHS_WHITE,PCT_NHS_WHITE,BLACK,PCT_BLACK,NHS_BLACK,PCT_NHS_BLACK,ASIAN,PCT_ASIAN,NHS_ASIAN,PCT_NHS_ASIAN,AMIND_ESK,PCT_AMIND_ESK,NHS_AMIND_ESK,PCT_NHS_AMIND_ESK,ISLANDER,PCT_ISLAND,NHS_ISLANDER,PCT_NHS_ISLANDER,OTHER_RACE,PCT_OTHER,NHS_OTHER_RACE,PCT_NHS_OTHER_RACE,MULTI_RACE,PCT_MULTI,NHS_MULTI_RACE,PCT_NHS_MULTI_RACE,HISPANIC,PCT_HSPNC,AGE_UNDER5,PCT_UNDER5,AGE_UNDR18,PCT_UNDR18,AGE_18_64,PCT_18_64,AGE_65OVER,PCT_65OVER,ELD_RATIO,YTH_RATIO,TotalPovertyPop,SHAPE_Length,SHAPE_Area
8006,4086.27,6,37,408627,6037408627,Los Angeles,4086.27,78.2pp,Hacienda Heights/Industry Central,1.236209,3050,3050,145,4.7666,321,10.552268,937,30.721311,641,21.016393,176,5.770491,48,1.57377,1771,58.065573,1764,57.836065,25,0.819672,0,0,0,0,0,0,301,9.868852,0,0,142,4.655737,142,4.655737,455,14.918032,221,7.245901,679,22.262295,2042,66.950819,329,10.786885,0.161116,0.332517,3042,9846.198843,3201779.601
5745,1221.21,6,37,122121,6037122121,Los Angeles,1221.21,78.2ppp,Pacoima East/Sun Valley West,0.159058,2958,2958,219,7.403651,1419,47.971602,1522,51.453684,334,11.291413,9,0.304259,9,0.304259,309,10.446247,268,9.060175,52,1.757944,0,0,0,0,0,0,1120,37.863421,0,0,54,1.825557,32,1.081812,2315,78.262339,210,7.099391,790,26.707234,2020,68.289384,148,5.00338,0.073267,0.391089,2958,3659.814722,411960.1916
5746,1212.22,6,37,121222,6037121222,Los Angeles,1212.22,78.2ppp,Pacoima East/Sun Valley West,0.517019,5038,5038,1048,20.801905,2630,52.203255,2441,48.451766,368,7.304485,293,5.815799,198,3.930131,426,8.455736,408,8.098451,0,0,0,0,0,0,0,0,1989,39.479952,25,0.496228,111,2.203255,18,0.357284,4021,79.813418,362,7.185391,1665,33.048828,2966,58.872568,407,8.078602,0.137221,0.561362,5038,5564.302442,1339080.19
5747,1212.21,6,37,121221,6037121221,Los Angeles,1212.21,78.2ppp,Pacoima East/Sun Valley West,0.193892,2069,2069,358,17.644159,1124,55.396747,1124,54.325761,272,13.146447,0,0,0,0,115,5.55824,58,2.803286,67,3.238279,0,0,0,0,0,0,827,39.971,0,0,64,3.093281,0,0,1739,84.050265,132,6.379893,570,27.54954,1249,60.367327,250,12.083131,0.20016,0.456365,2029,3355.487128,502182.1782
5748,1211.01,6,37,121101,6037121101,Los Angeles,1211.01,78.2ppp,Pacoima East/Sun Valley West,0.182342,3047,3047,502,16.475221,1168,38.332786,1603,52.609123,424,13.915326,86,2.822448,53,1.739415,462,15.162454,462,15.162454,38,1.247128,0,0,0,0,0,0,896,29.405973,0,0,38,1.247128,0,0,2108,69.182802,219,7.187397,794,26.058418,1990,65.310141,263,8.63144,0.13216,0.398994,3047,3271.215506,472266.9555
5754,1211.02,6,37,121102,6037121102,Los Angeles,1211.02,78.2ppp,Pacoima East/Sun Valley West,2.911331,2712,2712,210,7.832898,1108,41.327862,1783,65.744837,918,33.849557,84,3.097345,0,0,301,11.09882,276,10.176991,97,3.576696,8,0.294985,0,0,0,0,630,23.230088,0,0,173,6.379056,17,0.626843,1493,55.051622,172,6.342182,686,25.294985,1555,57.337758,471,17.367256,0.302893,0.441157,2681,11472.32285,7540343.119
5853,1041.08,6,37,104108,6037104108,Los Angeles,1041.08,78.2ppp,Pacoima East/Sun Valley West,0.423429,4994,4994,1337,26.928499,2711,54.602215,2469,49.439327,220,4.405286,521,10.432519,426,8.530236,127,2.543051,85,1.702042,21,0.420504,0,0,0,0,0,0,1931,38.666399,11,0.220264,75,1.501802,8,0.160192,4244,84.981978,581,11.63396,1646,32.959551,2891,57.889467,457,9.150981,0.158076,0.569353,4965,5780.838146,1096681.907
5966,1221.22,6,37,122122,6037122122,Los Angeles,1221.22,78.2ppp,Pacoima East/Sun Valley West,0.398632,1964,1964,456,23.360655,1148,58.811475,864,43.991853,229,11.659877,153,7.790224,153,7.790224,71,3.615071,71,3.615071,0,0,0,0,0,0,0,0,876,44.602851,0,0,0,0,0,0,1511,76.934826,126,6.415478,606,30.855397,1176,59.8778,182,9.266802,0.154761,0.515306,1952,4673.05637,1032457.888
6126,1218.02,6,37,121802,6037121802,Los Angeles,1218.02,78.2ppp,Pacoima East/Sun Valley West,0.366923,3457,2936,660,19.091698,1570,45.415099,1448,41.886028,596,17.240381,359,10.384726,350,10.124385,502,14.521261,463,13.393115,61,1.764535,0,0,0,0,0,0,1202,34.770031,0,0,115,3.326583,26,0.752097,2022,58.49002,152,4.396875,828,23.951402,2218,64.159676,411,11.888921,0.185302,0.373309,3457,4541.528846,950332.4765
6127,1218.01,6,37,121801,6037121801,Los Angeles,1218.01,78.2ppp,Pacoima East/Sun Valley West,0.187523,3637,3637,893,24.553203,2178,59.88452,1614,44.377233,480,13.19769,157,4.316744,135,3.71185,216,5.93896,194,5.334066,22,0.604894,22,0.604894,0,0,0,0,1827,50.233709,24,0.659884,199,5.471542,0,0,2782,76.491613,293,8.05609,1005,27.632664,2438,67.033269,194,5.334066,0.079573,0.412223,3637,3218.869757,485685.6106
6144,1046.2,6,37,104620,6037104620,Los Angeles,1046.2,78.2ppp,Pacoima East/Sun Valley West,0.205085,3017,3017,526,17.434537,1689,55.982764,1807,59.893934,62,2.055021,73,2.419622,0,0,15,0.497182,0,0,24,0.795492,7,0.232018,0,0,0,0,1265,41.929068,0,0,167,5.535299,15,0.497182,2933,97.215777,207,6.86112,953,31.587669,1799,59.62877,265,8.783559,0.147304,0.529738,3017,3444.577038,531171.7976
6145,1043.2,6,37,104320,6037104320,Los Angeles,1043.2,78.2ppp,Pacoima East/Sun Valley West,0.468016,6064,6064,1103,18.392529,3338,55.661163,2892,47.691292,42,0.692612,318,5.244063,307,5.062664,129,2.127308,80,1.319261,109,1.797493,0,0,0,0,0,0,2756,45.448548,0,0,114,1.879947,26,0.428759,5609,92.496701,631,10.405672,1868,30.804749,3766,62.104221,430,7.091029,0.114179,0.496016,5997,4452.583712,1212162.581
6244,1047.04,6,37,104704,6037104704,Los Angeles,1047.04,78.2ppp,Pacoima East/Sun Valley West,0.641954,3837,3837,483,12.886872,1796,47.91889,1953,50.899139,270,7.036747,730,19.02528,687,17.904612,160,4.169924,145,3.778994,0,0,0,0,0,0,0,0,1149,29.945269,18,0.469116,155,4.039614,43,1.120667,2674,69.689861,288,7.505863,1240,32.316914,2432,63.382851,165,4.300234,0.067845,0.509868,3748,5173.293857,1662660.701
6245,1047.03,6,37,104703,6037104703,Los Angeles,1047.03,78.2ppp,Pacoima East/Sun Valley West,0.451676,2512,2512,638,25.398089,1348,53.66242,1649,65.644904,76,3.025477,0,0,0,0,102,4.060509,102,4.060509,44,1.751592,0,0,11,0.437898,11,0.437898,732,29.140127,0,0,26,1.035031,0,0,2323,92.476114,264,10.509554,850,33.837579,1628,64.808917,34,1.353503,0.020884,0.522113,2512,4684.540576,1169840.495
6247,1041.24,6,37,104124,6037104124,Los Angeles,1041.24,78.2ppp,Pacoima East/Sun Valley West,1.730136,3624,3624,357,9.850993,883,24.365342,2043,56.374172,927,25.57947,912,25.165562,872,24.06181,60,1.655629,60,1.655629,23,0.634657,0,0,9,0.248344,9,0.248344,739,20.391832,0,0,162,4.470198,31,0.855408,1725,47.599337,263,7.257174,877,24.199779,2430,67.05298,317,8.74724,0.130452,0.360905,3624,12076.04785,4481050.596
6275,1219,6,37,121900,6037121900,Los Angeles,1219,78.2ppp,Pacoima East/Sun Valley West,0.650924,4227,4227,651,15.433854,1592,37.743006,1737,41.092973,543,12.84599,96,2.271114,37,0.875325,438,10.361958,425,10.054412,17,0.402176,7,0.165602,0,0,0,0,2001,47.338537,0,0,62,1.466761,23,0.544121,3192,75.514549,165,3.903477,1085,25.668322,2717,64.277265,425,10.054412,0.156422,0.399337,4218,6122.252453,1685893.943
6434,1041.03,6,37,104103,6037104103,Los Angeles,1041.03,78.2ppp,Pacoima East/Sun Valley West,0.366454,3526,3297,171,5.203895,741,22.550213,1285,36.443562,314,8.905275,676,19.171866,640,18.150879,481,13.64152,391,11.089052,52,1.474758,28,0.7941,7,0.198525,7,0.198525,1253,35.536018,0,0,214,6.0692,36,1.020986,2110,59.841179,270,7.657402,830,23.539421,2188,62.053318,508,14.40726,0.232175,0.379341,3286,4035.72806,949115.4891
6891,1046.1,6,37,104610,6037104610,Los Angeles,1046.1,78.2ppp,Pacoima East/Sun Valley West,0.228624,3044,3044,903,29.664914,1960,64.388961,1434,47.109067,176,5.781865,0,0,0,0,10,0.328515,10,0.328515,84,2.759526,0,0,0,0,0,0,1600,52.562417,0,0,84,2.759526,0,0,2858,93.889618,311,10.216819,1019,33.475689,1759,57.785808,266,8.738501,0.151222,0.579306,3044,3535.746417,592136.9345
7296,1048.1,6,37,104810,6037104810,Los Angeles,1048.1,78.2ppp,Pacoima East/Sun Valley West,0.433729,4618,4618,967,20.9398,2862,61.97488,3094,66.9987,95,2.057167,110,2.381983,34,0.736249,121,2.620181,121,2.620181,31,0.671286,0,0,0,0,0,0,1464,31.702035,0,0,180,3.897791,8,0.173235,4360,94.413165,470,10.177566,1765,38.220008,2535,54.893893,318,6.886097,0.125443,0.696252,4618,4341.222713,1123358.536
7309,1210.1,6,37,121010,6037121010,Los Angeles,1210.1,78.2ppp,Pacoima East/Sun Valley West,0.783472,4796,4796,436,9.251007,1559,33.078718,2386,49.749791,1258,26.230191,86,1.79316,56,1.167639,782,16.305254,738,15.387823,0,0,0,0,0,0,0,0,1779,37.093411,0,0,237,4.941618,0,0,2744,57.214345,129,2.689741,1043,21.747289,3315,69.1201,438,9.13261,0.132126,0.31463,4713,5945.412337,2029191.433
7312,1210.2,6,37,121020,6037121020,Los Angeles,1210.2,78.2ppp,Pacoima East/Sun Valley West,0.318384,3683,3683,548,15.088105,1559,42.924008,2405,65.300027,1258,34.156937,141,3.8284,127,3.448275,101,2.742329,101,2.742329,35,0.950312,0,0,0,0,0,0,1189,32.283464,0,0,188,5.104534,30,0.814553,2167,58.837903,145,3.937007,1043,28.319304,2167,58.837903,473,12.842791,0.218274,0.48131,3632,4002.249262,824615.7524
7314,1212.1,6,37,121210,6037121210,Los Angeles,1212.1,78.2ppp,Pacoima East/Sun Valley West,0.785707,2665,2665,484,18.16135,1183,44.390243,1194,44.803001,203,7.61726,34,1.275797,12,0.450281,239,8.968105,212,7.954971,9,0.337711,0,0,0,0,0,0,1255,47.091932,0,0,66,2.476547,0,0,2238,83.977485,311,11.669793,700,26.266416,1658,62.213883,307,11.519699,0.185162,0.422195,2665,5618.210788,2034980.969
7315,1221.2,6,37,122120,6037122120,Los Angeles,1221.2,78.2ppp,Pacoima East/Sun Valley West,0.277924,4707,4707,840,18.237082,2572,55.840208,2715,57.68005,449,9.538984,9,0.191204,9,0.191204,357,7.584448,357,7.584448,23,0.488633,10,0.212449,12,0.254939,12,0.254939,1744,37.0512,0,0,153,3.250478,0,0,3870,82.217973,324,6.883365,1511,32.101125,2689,57.127682,507,10.771191,0.188545,0.561918,4606,4073.707691,719824.9457
7421,1216,6,37,121600,6037121600,Los Angeles,1216,78.2ppp,Pacoima East/Sun Valley West,0.439876,2882,2882,232,8.049965,548,19.014573,1721,59.715475,1121,38.896599,48,1.66551,34,1.179736,739,25.641915,706,24.496877,0,0,0,0,0,0,0,0,502,17.418459,0,0,128,4.44136,47,1.630811,974,33.795975,118,4.094378,807,28.001387,1698,58.917418,377,13.081193,0.222025,0.475265,2882,4982.940965,1139278.999
7792,1222,6,37,122200,6037122200,Los Angeles,1222,78.2ppp,Pacoima East/Sun Valley West,0.657876,3743,3743,934,24.953246,2312,61.768634,2195,58.642799,115,3.072401,0,0,0,0,227,6.064654,227,6.064654,22,0.587763,0,0,0,0,0,0,1321,35.292546,0,0,22,0.587763,0,0,3401,90.862944,328,8.763024,1207,32.24686,2309,61.688485,227,6.064654,0.09831,0.522737,3743,5918.759887,1703899.015
7987,1041.05,6,37,104105,6037104105,Los Angeles,1041.05,78.2ppp,Pacoima East/Sun Valley West,0.225743,5692,5692,1655,29.240282,3763,66.484098,3362,59.065354,135,2.371749,407,7.150386,375,6.588193,234,4.111033,115,2.020379,59,1.036542,23,0.404075,0,0,0,0,1867,32.800421,23,0.404075,237,4.163738,15,0.263527,5006,87.947997,388,6.816584,2012,35.347856,3376,59.311314,304,5.340829,0.090047,0.595971,5660,3548.027764,584674.7379
7989,1043.1,6,37,104310,6037104310,Los Angeles,1043.1,78.2ppp,Pacoima East/Sun Valley West,0.582481,4937,4820,882,17.904993,2266,46.000812,3052,61.818918,159,3.220579,257,5.20559,257,5.20559,0,0,0,0,22,0.445614,0,0,0,0,0,0,1643,33.279319,0,0,37,0.749442,0,0,4521,91.57383,559,11.322665,1412,28.600364,3040,61.575855,485,9.823779,0.159539,0.464473,4926,5821.818931,1508627.047
7990,1047.01,6,37,104701,6037104701,Los Angeles,1047.01,78.2ppp,Pacoima East/Sun Valley West,0.212549,4159,4159,1401,34.087591,2850,69.343065,2335,56.143303,0,0,171,4.111565,171,4.111565,15,0.360663,15,0.360663,23,0.553017,0,0,0,0,0,0,1615,38.831449,0,0,0,0,0,0,3973,95.527771,323,7.766289,1568,37.70137,2271,54.604472,320,7.694157,0.140907,0.690444,4110,3382.732101,550501.8236
5844,2766.04,6,37,276604,6037276604,Los Angeles,2766.04,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.323695,4245,4188,554,13.228271,933,22.277936,3009,70.883392,2526,59.5053,506,11.919905,467,11.001177,657,15.477031,537,12.650176,49,1.154299,0,0,7,0.164899,7,0.164899,201,4.734982,48,1.130742,145,3.415783,99,2.332155,561,13.215547,121,2.850412,344,8.103651,3485,82.096584,416,9.799764,0.119368,0.098708,4188,4834.305903,838370.3517
5845,2766.03,6,37,276603,6037276603,Los Angeles,2766.03,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.175551,5337,5337,345,6.481307,1089,20.458388,3882,72.737492,3250,60.895634,649,12.160389,503,9.42477,860,16.113921,755,14.146524,23,0.430953,0,0,0,0,0,0,232,4.347011,0,0,286,5.358815,217,4.065954,612,11.467116,184,3.447629,364,6.820311,4458,83.530073,515,9.649615,0.115522,0.08165,5323,3108.103859,454677.589
5878,6023.02,6,37,602302,6037602302,Los Angeles,6023.02,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.749984,3178,3178,80,2.517306,327,10.28949,2646,83.259911,1975,62.146003,146,4.594084,146,4.594084,388,12.208936,262,8.244178,41,1.290119,0,0,66,2.076777,0,0,97,3.052234,0,0,165,5.191944,90,2.831969,705,22.183763,286,8.99937,746,23.473882,2084,65.575833,348,10.950283,0.166986,0.357965,3178,6881.997113,1942457.526
5953,9800.28,6,37,980028,6037980028,Los Angeles,9800.28,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,7.593913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25164.17107,17257793.35
6040,2780.01,6,37,278001,6037278001,Los Angeles,2780.01,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.623466,2478,2478,286,11.630744,503,20.455469,1599,64.527845,1416,57.142857,98,3.954802,87,3.510895,300,12.106537,284,11.460855,57,2.300242,8,0.322841,0,0,0,0,488,19.693301,74,2.986279,55,2.219531,25,1.008878,584,23.567393,209,8.434221,591,23.849878,1615,65.173527,272,10.976594,0.168421,0.365944,2459,7727.20968,1614777.086
6215,6023.01,6,37,602301,6037602301,Los Angeles,6023.01,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.68806,6396,6396,387,6.050656,944,14.759224,4748,74.233896,2291,35.819262,193,3.01751,181,2.829893,756,11.819887,625,9.771732,22,0.343964,0,0,0,0,0,0,958,14.978111,0,0,259,4.049405,131,2.048155,3168,49.530956,504,7.879924,1812,28.330206,4091,63.961851,493,7.707942,0.120508,0.442923,6396,5892.319697,1782076.145
6217,6200.01,6,37,620001,6037620001,Los Angeles,6200.01,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.456519,4013,4013,74,1.844006,417,10.391228,3391,84.500373,2752,68.577124,150,3.737851,144,3.588337,361,8.995763,257,6.404186,52,1.295788,0,0,26,0.647894,26,0.647894,219,5.457263,21,0.523299,186,4.634936,101,2.51682,712,17.742337,207,5.158235,938,23.374034,2712,67.580363,363,9.045601,0.133849,0.34587,4013,4485.111166,1182384.167
6564,2772,6,37,277200,6037277200,Los Angeles,2772,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.402251,2997,2997,434,14.481147,847,28.261594,1106,36.90357,519,17.317317,1087,36.269602,985,32.866199,422,14.080747,331,11.044377,100,3.33667,0,0,140,4.671338,96,3.203203,445,14.848181,12,0.4004,186,6.206206,104,3.470136,950,31.698365,186,6.206206,708,23.623623,2147,71.638304,142,4.738071,0.066138,0.329762,2997,4614.223499,1041830.477
6688,6200.02,6,37,620002,6037620002,Los Angeles,6200.02,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.457429,3429,3429,218,6.357538,614,17.906095,2947,85.943423,2363,68.912219,148,4.316127,86,2.508019,333,9.711286,211,6.153397,88,2.566345,80,2.333041,21,0.612423,0,0,61,1.778944,0,0,153,4.461942,140,4.082822,549,16.010498,279,8.136482,735,21.43482,2248,65.558471,446,13.006707,0.198398,0.326957,3429,4823.781987,1184740.645
6729,6201.02,6,37,620102,6037620102,Los Angeles,6201.02,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.336646,3754,3754,80,2.173913,241,6.548913,3383,90.117208,2741,73.01545,41,1.092168,26,0.692594,377,10.042621,221,5.887053,35,0.932338,10,0.266382,33,0.879062,0,0,96,2.557272,0,0,211,5.620671,155,4.128929,601,16.009589,105,2.797016,663,17.661161,2791,74.347362,300,7.991475,0.107488,0.237549,3680,4880.514646,871913.4869
6786,6024.02,6,37,602402,6037602402,Los Angeles,6024.02,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.510008,5766,5766,365,6.373319,2058,35.935044,3620,62.781824,1522,26.396115,535,9.278529,517,8.966354,483,8.37669,430,7.457509,43,0.74575,14,0.242802,0,0,0,0,1167,20.239334,13,0.225459,82,1.422129,82,1.422129,3188,55.289628,521,9.035726,1591,27.592785,3446,59.764134,729,12.64308,0.211549,0.461694,5727,5333.632838,1320920.095
6849,6201.01,6,37,620101,6037620101,Los Angeles,6201.01,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.523069,5338,5338,169,3.165979,713,13.357062,4904,91.869614,3643,68.246534,62,1.161483,20,0.374672,465,8.711127,267,5.001873,199,3.727988,0,0,0,0,0,0,182,3.409516,0,0,474,8.87973,253,4.739602,1155,21.637317,249,4.664668,1258,23.566878,3498,65.530161,582,10.902959,0.16638,0.359634,5338,4921.369585,1354749.015
6897,6012.02,6,37,601202,6037601202,Los Angeles,6012.02,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.252614,3999,3999,724,18.104526,2225,55.638909,1437,35.933983,233,5.826456,300,7.501875,296,7.40185,0,0,0,0,16,0.4001,0,0,0,0,0,0,2262,56.564141,26,0.650162,16,0.4001,0,0,3444,86.12153,452,11.302825,1292,32.308077,2401,60.04001,306,7.651912,0.127446,0.538109,3999,3255.834157,654270.8351
6900,6010.01,6,37,601001,6037601001,Los Angeles,6010.01,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.34132,1980,1907,156,7.878787,807,40.757575,449,22.676767,233,11.767676,1492,75.353535,1383,69.848484,29,1.464646,29,1.464646,55,2.777777,0,0,0,0,0,0,64,3.232323,13,0.656565,109,5.50505,109,5.50505,213,10.757575,87,4.393939,283,14.292929,1200,60.60606,497,25.10101,0.414166,0.235833,1980,4347.005764,884018.9018
7025,6014.01,6,37,601401,6037601401,Los Angeles,6014.01,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.607374,5004,4371,1449,31.014554,2637,56.442636,1387,27.717825,336,6.714628,1961,39.188649,1778,35.531574,236,4.716227,185,3.697042,15,0.29976,0,0,0,0,0,0,1553,31.035171,20,0.39968,133,2.657873,125,2.498001,2560,51.159072,350,6.994404,1377,27.517985,3311,66.167066,316,6.314948,0.095439,0.415886,4672,5573.838603,1573099.067
7026,6012.11,6,37,601211,6037601211,Los Angeles,6012.11,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.22386,3153,2898,619,19.632096,1334,42.308912,778,24.674912,104,3.298445,1443,45.765937,1356,43.00666,33,1.046622,0,0,147,4.662226,15,0.475737,72,2.283539,72,2.283539,783,24.833491,0,0,93,2.949571,93,2.949571,1513,47.986045,320,10.149064,687,21.788772,1992,63.177925,474,15.033301,0.237951,0.344879,3153,3108.724877,579797.5058
7028,6010.02,6,37,601002,6037601002,Los Angeles,6010.02,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.244497,5822,5822,1122,19.701492,2517,44.196663,891,15.304019,154,2.645139,3535,60.717966,3332,57.231192,165,2.834077,105,1.803503,0,0,0,0,0,0,0,0,1394,23.943661,106,1.82068,163,2.799725,125,2.147028,2000,34.352456,764,13.122638,1922,33.01271,3544,60.872552,356,6.114737,0.100451,0.542325,5695,3421.762293,633248.6462
7030,6012.12,6,37,601212,6037601212,Los Angeles,6012.12,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.225894,6921,6921,1427,20.654219,3213,46.504559,1991,28.767519,228,3.294321,1785,25.79107,1707,24.664065,60,0.866926,60,0.866926,0,0,0,0,0,0,0,0,3179,45.932668,0,0,94,1.358185,0,0,4926,71.174685,550,7.946828,2449,35.385059,4142,59.846842,330,4.768097,0.079671,0.59126,6909,3085.906361,585067.2807
7035,6021.03,6,37,602103,6037602103,Los Angeles,6021.03,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.322796,7272,7179,1519,21.158935,3102,43.20936,3152,43.344334,556,7.645764,2135,29.359185,1868,25.687568,306,4.20792,187,2.571507,0,0,0,0,24,0.330033,24,0.330033,2093,28.781628,7,0.096259,438,6.023102,225,3.094059,4405,60.574807,619,8.512101,2261,31.091859,4514,62.073707,497,6.834433,0.110101,0.500886,7179,3639.270208,836042.7136
7185,6011,6,37,601100,6037601100,Los Angeles,6011,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.247326,6168,5881,1903,32.613538,3514,60.222793,1287,20.865758,201,3.258754,2308,37.418936,2277,36.916342,214,3.46952,177,2.869649,32,0.518806,0,0,0,0,0,0,2417,39.186121,0,0,78,1.264591,32,0.518806,3481,56.436446,598,9.695201,1551,25.145914,4052,65.693904,565,9.160181,0.139437,0.382773,5835,3203.653386,640575.5388
7385,9800.3,6,37,980030,6037980030,Los Angeles,9800.3,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,2.023074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9205.78212,4242107.003
7472,6022,6,37,602200,6037602200,Los Angeles,6022,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.814771,6525,6525,570,8.735632,1688,25.869731,3687,56.505747,1582,24.24521,846,12.965517,564,8.643678,753,11.540229,711,10.896551,12,0.183908,0,0,0,0,0,0,1289,19.754789,0,0,62,0.950191,49,0.750957,3619,55.463601,638,9.777777,1806,27.67816,4140,63.448275,579,8.873563,0.139855,0.436231,6525,7225.2357,2110257.642
7613,9800.13,6,37,980013,6037980013,Los Angeles,9800.13,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,2.049632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10446.73886,5308545.73
7621,6014.02,6,37,601402,6037601402,Los Angeles,6014.02,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.379653,4909,4909,533,10.893112,1653,33.782955,2012,40.985944,183,3.727846,450,9.166836,439,8.942758,195,3.972295,106,2.159299,26,0.529639,10,0.203707,65,1.324098,0,0,2348,47.830515,39,0.794459,187,3.809329,73,1.487064,4059,82.684864,291,5.927887,1366,27.826441,3162,64.412303,381,7.761254,0.120493,0.432005,4893,4043.130637,983303.2107
7755,2774,6,37,277400,6037277400,Los Angeles,2774,78.2q,Del Aire/Inglewood West/Los Angeles International Airport,0.246693,1762,1762,224,12.836676,742,42.521489,484,27.468785,386,21.906923,953,54.086265,879,49.886492,94,5.334846,89,5.051078,12,0.681044,0,0,0,0,0,0,293,16.62883,16,0.908059,74,4.199772,17,0.964812,375,21.282633,85,4.824063,396,22.47446,1246,70.715096,120,6.810442,0.096308,0.317817,1745,3181.659389,638936.0747
5794,4045.04,6,37,404504,6037404504,Los Angeles,4045.04,78.2qq,Asuza/Charter Oak/Covina,0.259575,4955,4955,927,18.708375,2951,59.556004,2132,43.027245,243,4.904137,38,0.766902,28,0.565085,455,9.182643,444,8.960645,0,0,0,0,0,0,0,0,2351,47.447023,12,0.242179,21,0.423814,11,0.221997,4217,85.105953,569,11.48335,1748,35.277497,2917,58.869828,290,5.852674,0.099417,0.599245,4955,3286.803316,672300.5032
5795,4042.02,6,37,404202,6037404202,Los Angeles,4042.02,78.2qq,Asuza/Charter Oak/Covina,0.249294,4701,3214,788,24.694453,1245,39.015982,3326,70.750904,2118,45.054243,95,2.020846,58,1.23378,201,4.275686,139,2.956817,22,0.467985,0,0,0,0,0,0,1383,29.419272,0,0,304,6.466709,76,1.616677,2310,49.138481,202,4.296958,739,15.720059,3696,78.621569,266,5.65837,0.071969,0.199945,3191,3230.045155,645671.7312
5796,4042.01,6,37,404201,6037404201,Los Angeles,4042.01,78.2qq,Asuza/Charter Oak/Covina,0.358119,4110,3994,777,18.905109,1843,44.841849,1347,32.773722,645,15.69343,195,4.744525,195,4.744525,218,5.304136,201,4.89051,24,0.583941,0,0,0,0,0,0,2398,58.345498,0,0,72,1.751824,24,0.583941,3045,74.087591,366,8.905109,1137,27.664233,2695,65.571776,278,6.76399,0.103153,0.421892,4110,4112.053199,927530.0989
6024,4045.03,6,37,404503,6037404503,Los Angeles,4045.03,78.2qq,Asuza/Charter Oak/Covina,0.253582,3324,3324,795,23.916967,1347,40.523465,406,12.214199,235,7.069795,262,7.882069,262,7.882069,717,21.570397,659,19.825511,94,2.827918,10,0.300842,0,0,0,0,1912,57.521058,0,0,67,2.015643,0,0,2158,64.92178,248,7.46089,976,29.362214,2082,62.635379,266,8.002406,0.127761,0.46878,3324,3271.48534,656777.4447
6170,4038.02,6,37,403802,6037403802,Los Angeles,4038.02,78.2qq,Asuza/Charter Oak/Covina,0.503444,5856,5773,571,10.01403,1614,28.305857,3445,58.828551,2416,41.25683,208,3.551912,117,1.99795,738,12.602459,701,11.970628,34,0.580601,0,0,14,0.239071,0,0,1584,27.04918,34,0.580601,167,2.851775,56,0.956284,2532,43.237704,331,5.652322,1569,26.793032,3729,63.678278,558,9.528688,0.149637,0.420756,5702,4933.402692,1303920.444
